"","yw","Mode","ORegionDAT","DRegionDAT","approx_cost","sanitized_cost","prcp","tavg","tmax","tmin","diesel_price","deaths","pandemic","volume","new_deaths","tmax_lag_12","tmax_lag_8","tmax_lag_4","tmax_lag_2","prcp_lag_12","prcp_lag_8","prcp_lag_4","prcp_lag_2"
"11","2017 W11","R","CA_FRS","IL_CHI",1.465705685,1.465705685,0,66.57142857,80.85714286,53.14285714,2.564,0,0,30.03159969,0,NA,64.60714285875,67.92857143,74.92857143,NA,0.093745095125,0.05210193025,0.024722222
"12","2017 W12","R","CA_FRS","IL_CHI",1.461992018,1.461992018,0.116865672,58.14285714,66.42857143,50.57142857,2.539,0,0,28.16709507,0,NA,65.92857143,69.7857142875,73.6428571450001,NA,0.09859453225,0.04936919575,0.058432836
"13","2017 W13","R","CA_FRS","IL_CHI",1.47395048,1.47395048,0.0095,59.14285714,71.28571429,47.42857143,2.532,0,0,23.17168563,0,63.5476190491667,66.85714285875,71.892857145,68.85714286,0.122641914166667,0.085459998375,0.043952529,0.0631828360000001
"14","2017 W14","R","CA_FRS","IL_CHI",1.576948284,1.576948284,0.17983871,61.28571429,71.57142857,49.42857143,2.556,0,0,31.42175373,0,65.083333335,68.0714285725,72.5357142875,71.42857143,0.1078498275,0.085978298625,0.0765510955,0.094669355
"15","2017 W15","R","CA_FRS","IL_CHI",1.656570988,1.656570988,0.085892857,59.28571429,72,47.71428571,2.582,0,0,29.57536414,0,66.5119047633333,69.12500000125,70.3214285725,71.785714285,0.0951715,0.07506312,0.09802430975,0.1328657835
"16","2017 W16","R","CA_FRS","IL_CHI",1.685427536,1.685427536,0.072542373,62.71428571,74.14285714,52.71428571,2.597,0,0,26.25066467,0,68.0357142866667,71.01785714375,72.25,73.07142857,0.0947108498333333,0.068156340375,0.086943485,0.0792176150000001
"17","2017 W17","R","CA_FRS","IL_CHI",1.657012567,1.657012567,0,63.71428571,76.28571429,51.71428571,2.595,0,0,37.91738768,0,69.0714285725,72.6964285725,73.5,75.214285715,0.08516282725,0.064260507,0.084568485,0.0362711865000001
"18","2017 W18","R","CA_FRS","IL_CHI",1.61738171,1.61738171,0.013090909,72.57142857,84.42857143,59.14285714,2.583,0,0,32.29274508,0,70.9523809533333,74.62500000125,76.714285715,80.3571428600001,0.0716127106666667,0.059716315125,0.04288153475,0.00654545449999988
"19","2017 W19","R","CA_FRS","IL_CHI",1.72279318,1.72279318,0,66.14285714,78.57142857,54.28571429,2.565,0,0,34.87349324,0,72.2023809533333,74.339285715,78.3571428575,81.5,0.0571781868333333,0.059716315125,0.0214083205,0.00654545449999988
"20","2017 W20","R","CA_FRS","IL_CHI",1.734288162,1.734288162,0,68.85714286,83.71428571,56,2.544,0,0,28.07051842,0,74.2619047625,76.5,80.75,81.1428571399999,0.0465284693333333,0.045108106125,0.00327272724999994,0
"21","2017 W21","R","CA_FRS","IL_CHI",1.950230885,1.950230885,0,75.28571429,88.28571429,60.57142857,2.539,0,0,35.85119392,0,76.3809523816667,78.625,83.75,86,0.0439312470833333,0.043920606125,0.00327272724999994,0
"22","2017 W22","R","CA_FRS","IL_CHI",1.951489127,1.951489127,0.003137255,76.14285714,89.71428571,62.85714286,2.571,0,0,34.55523785,0,78.1071428575,80.8928571425,85.07142857,89,0.0400723146666667,0.02183292425,0.000784313749999987,0.00156862749999997
"23","2017 W23","R","CA_FRS","IL_CHI",2.153641463,2.153641463,0,73.85714286,86.85714286,59.28571429,2.564,0,0,37.28625624,0,78.6071428575,82.75,87.1428571425,88.285714285,0.0400723146666667,0.011096317125,0.000784313749999987,0.00156862749999997
"24","2017 W24","R","CA_FRS","IL_CHI",2.049965194,2.049965194,0,77.14285714,92.57142857,63.28571429,2.524,0,0,40.19068525,0,80.7857142858333,85.05357142875,89.3571428575,89.7142857150001,0.0303335086666667,0.00202852049999996,0.000784313749999987,0
"25","2017 W25","R","CA_FRS","IL_CHI",1.951085962,1.951085962,0,92.28571429,106.7142857,77,2.489,0,0,40.72143316,0,83.7380952366667,88.857142855,93.96428571,99.642857135,0.029541842,0.00202852049999996,0.000784313749999987,0
"26","2017 W26","R","CA_FRS","IL_CHI",1.930968918,1.930968918,0,81.28571429,96.71428571,65.14285714,2.465,0,0,48.90023161,0,85.8333333316667,90.39285714,95.71428571,101.714285705,0.0145552828333333,0.000392156874999994,0,0
"27","2017 W27","R","CA_FRS","IL_CHI",1.944456836,1.944456836,0,87.42857143,103.1428571,72.28571429,2.472,0,0,49.32747826,0,88.4285714233333,93.46428570625,99.78571427,99.9285714050001,0.00739754474999998,0.000392156874999994,0,0
"28","2017 W28","R","CA_FRS","IL_CHI",1.843358824,1.843358824,0,87.57142857,103.1428571,72.14285714,2.481,0,0,74.93188149,0,90.8452380866667,95.89285713,102.4285714025,103.1428571,0.00135234699999998,0.000392156874999994,0,0
"29","2017 W29","R","CA_FRS","IL_CHI",1.834455679,1.834455679,0,85.57142857,100.7142857,69.71428571,2.491,0,0,55.98614044,0,92.8809523708334,97.44642855625,100.9285714025,101.9285714,0.00135234699999998,0.000392156874999994,0,0
"30","2017 W30","R","CA_FRS","IL_CHI",1.840847676,1.840847676,0,87,101.7142857,71.71428571,2.507,0,0,53.96749889,0,94.32142856,98.946428555,102.1785714,101.2142857,0.000261437916666662,0,0,0
"31","2017 W31","R","CA_FRS","IL_CHI",1.781913626,1.781913626,0,88.85714286,101.5714286,76.42857143,2.531,0,0,43.69319199,0,96.2380952291667,100.7857142725,101.785714275,101.64285715,0.000261437916666662,0,0,0
"32","2017 W32","R","CA_FRS","IL_CHI",1.77157405,1.77157405,0,83.71428571,99.85714286,68.14285714,2.581,0,0,58.5615514,0,97.583333325,101.69642855875,100.964285715,100.71428573,0.000261437916666662,0,0,0
"33","2017 W33","R","CA_FRS","IL_CHI",1.747427204,NA,0,80.42857143,94.28571429,67.42857143,2.598,0,0,59.11757,0,98.083333325,100.1428571325,99.3571428624999,97.0714285749998,0.000261437916666662,0,0,0
"34","2017 W34","R","CA_FRS","IL_CHI",1.723280357,1.723280357,0,83.57142857,99.28571429,69.28571429,2.596,0,0,59.67359821,0,98.8809523733333,100.464285705,98.75000001,96.78571429,0,0,0,0
"35","2017 W35","R","CA_FRS","IL_CHI",1.752998227,1.752998227,0,90.71428571,106.5714286,76.14285714,2.605,0,0,46.83524501,0,100.523809518333,100.8928571425,100.00000001,102.928571445,0,0,0,0
"36","2017 W36","R","CA_FRS","IL_CHI",1.748399901,1.748399901,0,83.14285714,95.85714286,71,2.758,0,0,46.80058473,0,100.7976190425,99.9821428625,99.00000001,101.21428573,0,0,0,0
"37","2017 W37","R","CA_FRS","IL_CHI",1.761150019,NA,0.023846154,76.85714286,89.28571429,65.14285714,2.802,0,0,49.68249,0,99.3452380916667,98.55357143625,97.75000001,92.571428575,0.00198717950000001,0.00298076925000001,0.00596153850000003,0.0119230770000001
"38","2017 W38","R","CA_FRS","IL_CHI",1.773900138,1.773900138,0.027692308,67.42857143,78.71428571,55.28571429,2.791,0,0,52.5643987,0,97.8452380916667,95.6785714375,92.607142865,84,0.00429487183333332,0.00644230774999999,0.0128846155,0.0257692309999999
"39","2017 W39","R","CA_FRS","IL_CHI",1.773311467,1.773311467,0,73.28571429,87.85714286,59,2.788,0,0,33.49621571,0,96.5714285716667,93.96428572,87.92857143,83.285714285,0.00429487183333332,0.00644230774999999,0.0128846155,0.0138461539999999
"40","2017 W40","R","CA_FRS","IL_CHI",1.845116301,1.845116301,0.001020408,66,80.28571429,51.28571429,2.792,0,0,35.56882742,0,94.6666666708334,91.51785714875,84.0357142875,84.071428575,0.00437990583333333,0.00656985874999999,0.0131397175,0.000510204000000014
"41","2017 W41","R","CA_FRS","IL_CHI",1.793181073,1.793181073,0,63.42857143,78.57142857,48.85714286,2.776,0,0,35.76592713,0,92.8214285766666,89.55357143375,81.3571428575,79.4285714299999,0.00437990583333333,0.00656985874999999,0.00717817899999995,0.000510204000000014
"42","2017 W42","R","CA_FRS","IL_CHI",1.730537607,1.730537607,0.016538462,63.14285714,77,49.85714286,2.787,0,0,46.48590448,0,90.7619047683333,86.7678571475,80.9285714299999,77.7857142849998,0.00575811100000001,0.00863716650000002,0.00438971750000006,0.0082692310000001
"43","2017 W43","R","CA_FRS","IL_CHI",1.712661847,1.712661847,0,68.71428571,86,54.85714286,2.797,0,0,32.98737998,0,89.4642857183333,84.1964285725,80.464285715,81.5,0.00575811100000001,0.00863716650000002,0.00438971750000006,0.0082692310000001
"44","2017 W44","R","CA_FRS","IL_CHI",1.755339281,1.755339281,0.005576923,60.28571429,67.57142857,51.28571429,2.819,0,0,53.67030648,0,86.7738095275,80.66071428625,77.2857142849999,76.785714285,0.00622285458333334,0.00933428187500002,0.00552884625000005,0.00278846150000001
"45","2017 W45","R","CA_FRS","IL_CHI",1.830672994,1.830672994,0,57.42857143,69.57142857,47,2.882,0,0,59.17003924,0,84.7142857175,78.19642857125,75.035714285,68.5714285700001,0.00622285458333334,0.006353512625,0.00552884625000005,0.00278846150000001
"46","2017 W46","R","CA_FRS","IL_CHI",2.016541783,2.016541783,0.061666667,57.71428571,67.42857143,47.71428571,2.915,0,0,38.13055154,0,82.0595238125,76.78571428625,72.6428571425,68.5,0.0113617435,0.0106003075,0.0168108975,0.0308333334999999
"47","2017 W47","R","CA_FRS","IL_CHI",1.896090459,1.896090459,0.000188679,60,74,49.28571429,2.912,0,0,18.42674865,0,79.3452380958333,75.05357142875,69.6428571425,70.714285715,0.01137746675,0.010623892375,0.0168580672499999,0.0309276729999999
"48","2017 W48","R","CA_FRS","IL_CHI",1.894823212,1.894823212,0.039074074,51.28571429,61.28571429,40.14285714,2.926,0,0,18.48252362,0,76.464285715,72.67857142875,68.0714285725001,67.6428571450001,0.0146336395833333,0.015380600625,0.025232355,0.0196313765
"49","2017 W49","R","CA_FRS","IL_CHI",1.969136414,1.969136414,0,45.85714286,61.71428571,33.57142857,2.922,0,0,29.29957942,0,74.1666666666667,70.57142857125,66.1071428575,61.5,0.0126464600833333,0.015380600625,0.025232355,0.0195370370000001
"50","2017 W50","R","CA_FRS","IL_CHI",1.9340586,1.9340586,0,46.85714286,61,34.57142857,2.91,0,0,27.12499755,0,72.6904761908333,68.57142857125,64.5,61.3571428549999,0.01033876775,0.013313292875,0.00981568825000001,0
"51","2017 W51","R","CA_FRS","IL_CHI",2.090832385,2.090832385,0.008039216,45.71428571,56.85714286,34.42857143,2.901,0,0,29.25420492,0,70.1071428575,64.92857142875,60.2142857150001,58.9285714300001,0.0110087024166667,0.014318194875,0.0117783225,0.0040196079999999
"52","2017 W52","R","CA_FRS","IL_CHI",2.111540068,2.111540068,0,48,61.85714286,37.42857143,2.903,0,0,24.70825911,0,68.5714285716667,64.214285715,60.3571428575,59.3571428600001,0.0109236684166667,0.0136210795,0.00200980399999995,0.0040196079999999
"53","2018 W01","R","CA_FRS","IL_CHI",2.173635715,2.173635715,0.029607843,54.42857143,65.14285714,45.71428571,2.973,0,0,30.35649223,0,67.4523809525,63.66071428625,61.214285715,63.4999999999998,0.0133909886666667,0.017322059875,0.00941176475000005,0.0148039215000002
"54","2018 W02","R","CA_FRS","IL_CHI",2.104403423,2.104403423,0.156034483,53.28571429,59.42857143,47.57142857,2.996,0,0,27.525651,0,65.9880952383334,62.66071428625,60.8214285725001,62.285714285,0.0250156570833333,0.029118036875,0.0484203855000001,0.0928211630000002
"55","2018 W03","R","CA_FRS","IL_CHI",1.94769198,1.94769198,0.020535714,49.42857143,57.42857143,43.14285714,3.028,0,0,23.48448688,0,63.6071428575001,60.5892857150001,60.9642857150001,58.4285714300004,0.0267269665833333,0.03166141625,0.05154451,0.0882850984999999
"56","2018 W04","R","CA_FRS","IL_CHI",1.816809599,1.816809599,0.034038462,49.71428571,61.14285714,39,3.025,0,0,24.37720654,0,63.0714285716667,60.57142857125,60.7857142849999,59.2857142849998,0.0290987615,0.03103196475,0.0600541255,0.0272870879999998
"57","2018 W05","R","CA_FRS","IL_CHI",1.641852492,1.641852492,0,55.71428571,69.85714286,44.42857143,3.07,0,0,23.60663685,0,63.0952380958333,61.589285715,61.964285715,65.4999999999995,0.0290987615,0.03103196475,0.0526521647499999,0.0170192309999999
"58","2018 W06","R","CA_FRS","IL_CHI",1.590409379,1.590409379,0,59,74.14285714,46.14285714,3.086,0,0,23.82689345,0,63.654761905,63.2321428575,65.6428571424999,72,0.0239598725833333,0.03103196475,0.0136435439999999,0
"59","2018 W07","R","CA_FRS","IL_CHI",1.61949036,1.61949036,0,52.57142857,66.14285714,40.14285714,3.063,0,0,18.95122128,0,63,64.3928571425,67.8214285699999,70.1428571400002,0.0239441493333333,0.03002706275,0.00850961549999996,0
"60","2018 W08","R","CA_FRS","IL_CHI",1.680215639,1.680215639,0.00372549,45.71428571,57.28571429,34,3.027,0,0,25.47794128,0,62.6666666666667,63.82142857125,66.8571428575001,61.7142857150002,0.020998434,0.030492749,0.000931372500000083,0.00186274500000017
"61","2018 W09","R","CA_FRS","IL_CHI",1.607893616,1.607893616,0.292,48.28571429,56.28571429,41.42857143,3.007,0,0,28.07566125,0,62.214285715,62.7142857150001,63.4642857150002,56.7857142900002,0.0453317673333333,0.063291768625,0.0739313725,0.147862745
"62","2018 W10","R","CA_FRS","IL_CHI",1.61438378,NA,0.0026,57.28571429,70.71428571,46.42857143,2.992,0,0,24.72314322,0,63.0238095241667,64.125,62.6071428575001,63.5,0.045548434,0.04411245825,0.0745813725000001,0.1473
"63","2018 W11","R","CA_FRS","IL_CHI",1.620873943,1.620873943,0.095333333,55.57142857,64.85714286,45.71428571,2.976,0,0,21.37062519,0,63.6904761908333,65.0535714287499,62.2857142875,67.7857142849998,0.05282294375,0.053462160625,0.09841470575,0.0489666664999999
"64","2018 W12","R","CA_FRS","IL_CHI",1.596928187,1.596928187,0.442372881,55.71428571,64.71428571,46.42857143,2.972,0,0,20.58536407,0,63.9285714283333,65.5,64.1428571424999,64.7857142849998,0.0896873505,0.104503963,0.2080765535,0.268853107
"65","2018 W13","R","CA_FRS","IL_CHI",1.756107,1.756107,0.003921569,62.42857143,77.14285714,49.57142857,3.01,0,0,20.87648157,0,64.9285714283333,66.410714285,69.3571428549999,70.928571425,0.0875468276666667,0.104994159125,0.13605694575,0.223147225
"66","2018 W14","R","CA_FRS","IL_CHI",1.910362582,1.910362582,0.06372549,65.42857143,75.71428571,54.71428571,3.042,0,0,23.81189521,0,66.285714285,66.60714285625,70.6071428549999,76.428571425,0.0798544115833333,0.112959845375,0.15133831825,0.0338235295
"67","2018 W15","R","CA_FRS","IL_CHI",1.966786503,1.966786503,0.000943396,63,77.14285714,50.28571429,3.043,0,0,29.20188878,0,67.9285714274999,67.98214285625,73.678571425,76.428571425,0.0782217184166667,0.113077769875,0.127740834,0.0323344429999999
"68","2018 W16","R","CA_FRS","IL_CHI",2.075900594,2.075900594,0.041964286,60,73.85714286,48,3.104,0,0,28.90870028,0,68.9880952375,70.0535714274999,75.9642857125,75.5,0.07888220375,0.117857619375,0.02763868525,0.021453841
"69","2018 W17","R","CA_FRS","IL_CHI",2.096956194,2.096956194,0,70.28571429,83.42857143,56.14285714,3.133,0,0,28.86735165,0,70.1190476183334,73.44642857,77.535714285,78.6428571450001,0.07888220375,0.081357619375,0.026658293,0.0209821430000001
"70","2018 W18","R","CA_FRS","IL_CHI",2.170186893,2.170186893,0,67.71428571,81.42857143,55.42857143,3.157,0,0,32.4274503,0,70.7261904758334,74.785714285,78.9642857150002,82.4285714300004,0.07888220375,0.081032619375,0.0107269205,0
"71","2018 W19","R","CA_FRS","IL_CHI",2.214185018,2.214185018,0,72.57142857,86.14285714,58.57142857,3.171,0,0,33.457338,0,72.3928571425,77.44642857,81.214285715,83.7857142849998,0.07888220375,0.06911595275,0.0104910715000001,0
"72","2018 W20","R","CA_FRS","IL_CHI",2.263015739,2.263015739,0,69,82.14285714,56.42857143,3.239,0,0,32.24937165,0,74.4642857133333,79.62499999875,83.285714285,84.1428571399997,0.07857174625,0.013819342625,0,0
"73","2018 W21","R","CA_FRS","IL_CHI",2.419379625,2.419379625,0.0026,68.42857143,81.28571429,57.14285714,3.277,0,0,35.86653232,0,76.5476190466666,80.1428571425,82.75,81.7142857150002,0.0544550795833333,0.0136541465,0.000649999999999928,0.00129999999999986
"74","2018 W22","R","CA_FRS","IL_CHI",2.795105789,2.795105789,0,77.28571429,92.57142857,61.57142857,3.288,0,0,40.14954231,0,78.3690476183333,82.25,85.5357142849998,86.9285714299999,0.0542384129166666,0.00568846024999997,0.000649999999999928,0.00129999999999986
"75","2018 W23","R","CA_FRS","IL_CHI",2.666169232,2.666169232,0,75.57142857,89.71428571,60.57142857,3.285,0,0,30.93659033,0,80.4404761891667,83.8214285712501,86.4285714275002,91.1428571400002,0.0462939685,0.00557053574999999,0.000649999999999928,0
"76","2018 W24","R","CA_FRS","IL_CHI",2.58786931,2.58786931,0,79.14285714,93.71428571,64.28571429,3.266,0,0,34.69303984,0,82.8571428558334,86.3035714275001,89.3214285700001,91.7142857100002,0.00942956174999998,0.000324999999999964,0.000649999999999928,0
"77","2018 W25","R","CA_FRS","IL_CHI",2.611045487,2.611045487,0,82.28571429,97.85714286,66.71428571,3.244,0,0,33.86246565,0,84.5833333325,88.10714285625,93.4642857125,95.7857142849998,0.00910276433333331,0.000324999999999964,0,0
"78","2018 W26","R","CA_FRS","IL_CHI",2.556200703,2.556200703,0,82.85714286,98.42857143,67.42857143,3.216,0,0,28.58114323,0,86.4761904758334,90.23214285625,94.9285714275002,98.1428571450001,0.00379230683333331,0.000324999999999964,0,0
"79","2018 W27","R","CA_FRS","IL_CHI",2.343485571,2.343485571,0,84.42857143,99.85714286,69.42857143,3.236,0,0,53.01520939,0,88.3690476191667,91.9464285712501,97.464285715,99.1428571450001,0.0037136905,0.000324999999999964,0,0
"80","2018 W28","R","CA_FRS","IL_CHI",2.306517447,2.306517447,0,88.42857143,102.7142857,74.14285714,3.243,0,0,43.62724361,0,90.7738095225,94.51785714125,99.7142857125,101.28571428,0.000216666666666643,0.000324999999999964,0,0
"81","2018 W29","R","CA_FRS","IL_CHI",2.288575494,2.288575494,0,89.42857143,104.4285714,75.28571429,3.239,0,0,39.58182289,0,92.52380952,97.41071428,101.3571428475,103.57142855,0.000216666666666643,0,0,0
"82","2018 W30","R","CA_FRS","IL_CHI",2.194606632,2.194606632,0,89.42857143,104.1428571,75.28571429,3.22,0,0,40.5717522,0,94.4166666591667,98.8571428462501,102.785714265,104.28571425,0.000216666666666643,0,0,0
"83","2018 W31","R","CA_FRS","IL_CHI",2.192388426,2.192388426,0,87,102.4285714,72,3.226,0,0,38.76098515,0,95.7738095141667,100.4464285575,103.4285714,103.28571425,0.000216666666666643,0,0,0
"84","2018 W32","R","CA_FRS","IL_CHI",2.144688659,2.144688659,0,85.42857143,102.1428571,70.57142857,3.223,0,0,53.87201814,0,97.4404761775,101.49999998125,103.28571425,102.28571425,0.000216666666666643,0,0,0
"85","2018 W33","R","CA_FRS","IL_CHI",2.098796935,2.098796935,0,85.14285714,101.4285714,69.57142857,3.217,0,0,52.49301267,0,99.1190476033333,101.94642854875,102.53571425,101.78571425,0,0,0,0
"86","2018 W34","R","CA_FRS","IL_CHI",2.137833965,2.137833965,0,79.71428571,95.28571429,63.85714286,3.207,0,0,34.63162656,0,99.34523808,101.55357140625,100.3214285475,98.357142845,0,0,0,0
"87","2018 W35","R","CA_FRS","IL_CHI",2.159539642,2.159539642,0,77,91.14285714,63.57142857,3.226,0,0,30.73325565,0,99.4642856991666,100.46428569125,97.4999999825,93.2142857150002,0,0,0,0
"88","2018 W36","R","CA_FRS","IL_CHI",2.118428231,2.118428231,0,83.14285714,98.85714286,68.57142857,3.252,0,0,36.16070931,0,99.8928571283333,99.98214283625,96.6785714225,95,0,0,0,0
"89","2018 W37","R","CA_FRS","IL_CHI",2.09466326,2.09466326,0,74.85714286,89,60.57142857,3.258,0,0,35.5743552,0,99.15476189,98.05357141125,93.5714285725001,93.9285714299999,0,0,0,0
"90","2018 W38","R","CA_FRS","IL_CHI",2.13503504,2.13503504,0,75.57142857,92.14285714,60,3.268,0,0,27.58342194,0,98.6309523658333,96.55357141625,92.785714285,90.5714285700001,0,0,0,0
"91","2018 W39","R","CA_FRS","IL_CHI",2.115320876,2.115320876,0,76.42857143,91.42857143,61.85714286,3.271,0,0,33.64609712,0,97.9285714133334,95.17857142,92.8571428575001,91.7857142850003,0,0,0,0
"92","2018 W40","R","CA_FRS","IL_CHI",2.075719877,2.075719877,0.055208333,70.57142857,81.28571429,61.14285714,3.313,0,0,40.09079058,0,96.1428571291666,92.57142856875,88.464285715,86.3571428599998,0.00460069441666666,0.00690104162499999,0.01380208325,0.0276041665
"93","2018 W41","R","CA_FRS","IL_CHI",2.033471029,2.033471029,0,68,80.28571429,56.28571429,3.385,0,0,32.45162909,0,94.13095237,89.92857143,86.2857142875,80.7857142899998,0.00460069441666666,0.00690104162499999,0.01380208325,0.0276041665
"94","2018 W42","R","CA_FRS","IL_CHI",2.017612508,2.017612508,0,67.71428571,83.14285714,53.28571429,3.394,0,0,33.39987352,0,92.3809523733333,88.41071428625,84.0357142875,81.7142857150002,0.00460069441666666,0.00690104162499999,0.01380208325,0
"95","2018 W43","R","CA_FRS","IL_CHI",2.024695444,2.024695444,0,66.57142857,81.57142857,53,3.38,0,0,26.44004332,0,90.6428571375,87.214285715,81.5714285724998,82.3571428549999,0.00460069441666666,0.00690104162499999,0.01380208325,0
"96","2018 W44","R","CA_FRS","IL_CHI",2.095456201,2.095456201,0,63,75.71428571,51.71428571,3.355,0,0,39.91922682,0,88.4404761883334,84.3214285712501,80.1785714275002,78.6428571400002,0.00460069441666666,0.00690104162499999,0,0
"97","2018 W45","R","CA_FRS","IL_CHI",2.211882971,2.211882971,0.000208333,58.57142857,71.85714286,46.42857143,3.338,0,0,39.34497472,0,85.9761904766667,82.17857142875,78.0714285700001,73.7857142850003,0.00461805550000001,0.00692708325000002,5.20832500000568e-05,0.000104166500000114
"98","2018 W46","R","CA_FRS","IL_CHI",2.047605305,2.047605305,0,54.71428571,68.85714286,40.42857143,3.317,0,0,17.6642755,0,83.7738095241667,79.26785714375,74.5,70.3571428599998,0.00461805550000001,0.00692708325000002,5.20832500000568e-05,0.000104166500000114
"99","2018 W47","R","CA_FRS","IL_CHI",2.007062381,2.007062381,0.115961538,55.57142857,66.28571429,46.57142857,3.282,0,0,26.67283657,0,81.7023809533334,76.12500000125,70.6785714300001,67.571428575,0.014281517,0.0214222755,0.0290424677500001,0.057980769
"100","2018 W48","R","CA_FRS","IL_CHI",2.055710187,2.055710187,0.268909091,53.42857143,60.28571429,46.85714286,3.261,0,0,29.97619987,0,78.4880952391666,73.50000000125,66.8214285749998,63.2857142899998,0.0366906079166667,0.04813487025,0.0962697405,0.1924353145
"101","2018 W49","R","CA_FRS","IL_CHI",2.013495173,2.013495173,0.025614035,51.28571429,57.28571429,46.42857143,3.207,0,0,19.42135058,0,75.8452380966667,70.62500000125,63.1785714324999,58.7857142899998,0.0388251108333334,0.051336624625,0.102621166,0.147261563
"102","2018 W50","R","CA_FRS","IL_CHI",1.942833709,1.942833709,0.007254902,49.28571429,58.71428571,41.71428571,3.161,0,0,31.35730635,0,73.0595238108333,67.5714285724999,60.6428571449999,58,0.039429686,0.052243487375,0.1044348915,0.0164344685
"103","2018 W51","R","CA_FRS","IL_CHI",1.945275872,1.945275872,0.056785714,52.28571429,58,47.28571429,3.121,0,0,18.65682923,0,70.2738095249999,64.62500000125,58.5714285724998,58.3571428549999,0.0441618288333334,0.0593417016250001,0.0896409355000001,0.0320203080000001
"104","2018 W52","R","CA_FRS","IL_CHI",1.952672568,1.952672568,0.03245283,46.71428571,54.85714286,39,3.077,0,0,20.93083403,0,68.0714285725,62.0178571449999,57.214285715,56.4285714299999,0.0422655369166667,0.063398305375,0.03052687025,0.044619272
"105","2019 W01","R","CA_FRS","IL_CHI",1.893033007,1.893033007,0.078301887,44.57142857,55.85714286,35.85714286,3.048,0,0,29.75216798,0,66.0357142866667,60.017857145,56.8571428575001,55.3571428600003,0.0487906941666667,0.073159999625,0.04369883325,0.0553773584999999
"106","2019 W02","R","CA_FRS","IL_CHI",1.739078311,1.739078311,0.112105263,53.42857143,61.71428571,48,3.013,0,0,23.40919046,0,64.2500000008334,59.1250000012501,57.6071428575003,58.7857142850007,0.0581327994166667,0.0871731575,0.0699114235000001,0.0952035750000002
"107","2019 W03","R","CA_FRS","IL_CHI",1.577269628,1.577269628,0.172857143,54.28571429,62,48.42857143,2.976,0,0,20.63343614,0,62.6190476200001,58.5892857150001,58.6071428575003,61.8571428550003,0.0725375613333334,0.094285108125,0.09892928075,0.142481203
"108","2019 W04","R","CA_FRS","IL_CHI",1.642624545,1.642624545,0.084038462,49.85714286,60.85714286,40,2.965,0,0,28.64663834,0,61.3809523824999,58.66071428625,60.1071428575001,61.4285714299995,0.0795407665,0.0711762795,0.11182568875,0.1284478025
"109","2019 W05","R","CA_FRS","IL_CHI",1.635439823,1.635439823,0.13296875,55.57142857,63.42857143,48.85714286,2.965,0,0,27.21037364,0,60.67857143,59.42857142875,62,62.1428571449997,0.0906041345833333,0.0845956188749999,0.1254924045,0.108503606
"110","2019 W06","R","CA_FRS","IL_CHI",1.57002504,1.57002504,0.2145,46.71428571,54.14285714,36.71428571,2.966,0,0,18.48612277,0,59.4523809533333,58.8571428575,60.1071428574996,58.7857142849998,0.108479134583333,0.110501256125,0.15109108875,0.173734375
"111","2019 W07","R","CA_FRS","IL_CHI",1.472176708,1.472176708,0.206451613,48.57142857,56,41.14285714,2.966,0,0,20.28809215,0,58.5952380958333,58.6071428575,58.6071428574996,55.0714285699996,0.116019974166667,0.1292094935,0.15948970625,0.2104758065
"112","2019 W08","R","CA_FRS","IL_CHI",1.465622715,1.465622715,0.056296296,44.71428571,54.42857143,36.28571429,3.006,0,0,25.35418588,0,58.1071428575,58.55357142875,57,55.2142857150002,0.09830224125,0.13218992675,0.15255416475,0.1313739545
"113","2019 W09","R","CA_FRS","IL_CHI",1.501437914,1.501437914,0.125737705,58,66.42857143,51.42857143,3.048,0,0,27.64057946,0,58.8690476191667,59.875,57.75,60.4285714300004,0.106645880416667,0.138119404,0.1507464035,0.0910170004999999
"114","2019 W10","R","CA_FRS","IL_CHI",1.502209596,1.502209596,0.100625,53.85714286,60.42857143,46.57142857,3.076,0,0,20.99104317,0,59.0119047625001,59.714285715,59.3214285725003,63.4285714300004,0.114426721916667,0.136684371125,0.1222776535,0.1131813525
"115","2019 W11","R","CA_FRS","IL_CHI",1.462345759,1.462345759,0.003846154,54.28571429,68,42.28571429,3.079,0,0,24.98121105,0,59.8452380958334,60.464285715,62.3214285725003,64.2142857150002,0.110015091916667,0.1155579975,0.0716262887499999,0.0522355769999998
"116","2019 W12","R","CA_FRS","IL_CHI",1.652368059,1.652368059,0.021578947,59.42857143,70.28571429,49.42857143,3.07,0,0,21.91110029,0,61.1309523816667,61.64285714375,66.2857142875,69.1428571449997,0.109108935,0.107750558125,0.0629469515000001,0.0127125504999999
"117","2019 W13","R","CA_FRS","IL_CHI",1.698370241,1.698370241,0.017090909,59.71428571,71.85714286,49.14285714,3.08,0,0,25.99738837,0,62.464285715,62.6964285725001,67.6428571450001,71.071428575,0.104008020166667,0.0932658280000001,0.0357852525,0.0193349280000001
"118","2019 W14","R","CA_FRS","IL_CHI",1.768270407,1.768270407,0.042711864,62.71428571,74.28571429,52,3.078,0,0,30.25459413,0,63.5119047633333,65.2142857162501,71.1071428599998,73.071428575,0.0982252369166667,0.0717923110000001,0.0213069685,0.0299013865000002
